id,book_id,best_book_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,work_ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
2368,77398,77398,34,743203631,9.78E+12,Robert Morgan,1999,Gap Creek : The Story Of A Marriage (Oprah's Book Club),en-US,3.71,42122,43630,788,3123,13790,16083,9846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2369,9680718,9680718,26,983157200,9.78E+12,Jennifer L. Armentrout,2011,Half-Blood,eng,4.16,60629,64557,1647,2580,9829,20463,30038,https://images.gr-assets.com/books/1311865840m/9680718.jpg,https://images.gr-assets.com/books/1311865840s/9680718.jpg
2370,93263,93263,2,1582404119,9.78E+12,"Bo Hampton, Tracey Hampton, Washington Irving",1993,The Legend of Sleepy Hollow,eng,3.96,43183,43186,558,2151,10844,14704,14929,https://images.gr-assets.com/books/1171253283m/93263.jpg,https://images.gr-assets.com/books/1171253283s/93263.jpg
2371,27126,27126,14,451217608,9.78E+12,Jen Lancaster,2006,"Bitter is the New Black : Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",eng,3.9,41884,43007,1503,3107,9034,14033,15330,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2372,12716613,12716613,75,399159371,9.78E+12,Nora Roberts,2012,The Witness,,4.19,40943,49415,448,1380,7822,18688,21077,https://images.gr-assets.com/books/1329921937m/12716613.jpg,https://images.gr-assets.com/books/1329921937s/12716613.jpg
2373,21718,21718,96,380820889,9.78E+12,Karin Slaughter,2001,Blindsighted,eng,4.1,41857,46667,577,1487,8425,18229,17949,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2374,292408,292408,37,140169300,9.78E+12,Wallace Stegner,1971,Angle of Repose,eng,4.27,40289,42204,634,1540,5279,13032,21719,https://images.gr-assets.com/books/1329151576m/292408.jpg,https://images.gr-assets.com/books/1329151576s/292408.jpg
2375,18989,18989,195,743457900,9.78E+12,John le Carré,1974,"Tinker, Tailor, Soldier, Spy",,4.04,40871,49461,944,2374,8842,19134,18167,https://images.gr-assets.com/books/1327889127m/18989.jpg,https://images.gr-assets.com/books/1327889127s/18989.jpg
2376,99085,99085,22,142501107,9.78E+12,Brian Jacques,2000,Lord Brocktree,en-US,3.95,42764,43355,1055,2177,10081,14817,15225,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2377,13253276,13253276,38,62072064,9.78E+12,Veronica Rossi,2013,Through the Ever Night,en-CA,4.17,54902,58814,869,1805,9007,21950,25183,https://images.gr-assets.com/books/1340892848m/13253276.jpg,https://images.gr-assets.com/books/1340892848s/13253276.jpg
2378,712313,712313,50,316018589,9.78E+12,Elin Hilderbrand,2007,Barefoot,en-US,3.77,39531,42369,545,2542,12874,16693,9715,https://images.gr-assets.com/books/1344271499m/712313.jpg,https://images.gr-assets.com/books/1344271499s/712313.jpg
2379,6520,6520,37,1594481954,9.78E+12,James Frey,2005,My Friend Leonard,,3.83,34996,36676,700,2536,9761,12977,10702,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2380,72159,72159,67,811216012,9.78E+12,Tennessee Williams,1955,Cat on a Hot Tin Roof,eng,4.07,43781,45995,526,1855,8915,17075,17624,https://images.gr-assets.com/books/1389369390m/72159.jpg,https://images.gr-assets.com/books/1389369390s/72159.jpg
2381,1829709,1829709,47,316002860,9.78E+12,James Patterson,2008,The Final Warning,en-US,3.86,55993,59761,2201,5369,13265,16935,21991,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2382,45109,45109,52,553582453,9.78E+12,Robin Hobb,2002,The Golden Fool,eng,4.32,43700,48376,164,776,5853,18214,23369,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2383,204276,204276,94,446614459,9.78E+12,David Baldacci,2003,Split Second,en-US,3.98,38387,44168,458,1461,9675,19459,13115,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2384,9681098,9681098,71,316069353,9.78E+12,Michael Connelly,2011,The Fifth Witness,eng,4.17,37594,43750,163,740,7000,19488,16359,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2385,91981,91981,53,756402697,9.78E+12,Tad Williams,1988,The Dragonbone Chair,en-US,3.95,45102,48280,1222,2895,10178,16980,17005,https://images.gr-assets.com/books/1477417642m/91981.jpg,https://images.gr-assets.com/books/1477417642s/91981.jpg
2386,9522,9522,12,2844140580,9.78E+12,Marjane Satrapi,2000,,fre,4.27,46993,47133,1200,1409,5430,14422,24672,https://images.gr-assets.com/books/1375777630m/9522.jpg,https://images.gr-assets.com/books/1375777630s/9522.jpg
2387,71776,71776,51,1589190629,9.78E+12,Jan Karon,1994,At Home in Mitford (Mitford Years #1),eng,4.11,44509,47156,1116,2204,8210,14575,21051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2388,6828896,6828896,36,446563048,9.78E+12,Tony Hsieh,2010,"Delivering Happiness: A Path to Profits, Passion, and Purpose",,4.01,37601,39681,1434,1964,7063,13582,15638,https://images.gr-assets.com/books/1344267716m/6828896.jpg,https://images.gr-assets.com/books/1344267716s/6828896.jpg
2389,542414,542414,58,142405787,9.78E+12,Anthony Horowitz,2004,Scorpia,eng,4.16,44197,45902,357,1586,8377,15847,19735,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2390,18712886,18712886,62,62290363,9.78E+12,Erika Johansen,2014,The Queen of the Tearling,eng,4.02,42472,54253,1295,2432,9114,22223,19189,https://images.gr-assets.com/books/1417685148m/18712886.jpg,https://images.gr-assets.com/books/1417685148s/18712886.jpg
2391,3552023,3552023,39,545060427,9.78E+12,Gordon Korman,2008,"One False Note (The 39 Clues, Book 2)",eng,3.88,41970,44210,1286,2890,11020,13620,15394,https://images.gr-assets.com/books/1357211034m/3552023.jpg,https://images.gr-assets.com/books/1357211034s/3552023.jpg
2392,46777,46777,12,689867042,9.78E+12,Holly Black,2002,Tithe: A Modern Faerie Tale,eng,3.73,57326,60348,2799,5604,15129,18101,18715,https://images.gr-assets.com/books/1342120818m/46777.jpg,https://images.gr-assets.com/books/1342120818s/46777.jpg
2393,455930,455930,90,515133310,9.78E+12,Lee Child,2001,Echo Burning,en-US,3.98,38524,48311,311,1787,11056,20682,14475,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2394,1895792,1895792,32,61140988,9.78E+12,L.J. Smith,2007,The Fury and Dark Reunion,en-US,3.74,51745,54315,2144,5695,14228,14472,17776,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2395,24378015,24378015,15,,,"Colleen Hoover, Tarryn Fisher",2015,Never Never,en-US,4.12,54590,55980,905,2298,9272,20013,23492,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2396,15818362,15818362,70,62197266,9.78E+12,Elizabeth Haynes,2011,Into the Darkest Corner,eng,4.1,20725,44965,696,1644,7376,18194,17055,https://images.gr-assets.com/books/1355923186m/15818362.jpg,https://images.gr-assets.com/books/1355923186s/15818362.jpg
2397,76237,76237,2,140079076,9.78E+12,"Richard Lancelyn Green, Ronald Knox, Julian Symons, Various",1985,The Further Adventures of Sherlock Holmes (Classic Crime),,4.4,36863,36872,286,457,4096,11411,20622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2398,79378,79378,91,446605484,9.78E+12,James Patterson,2000,Roses Are Red,en-US,4.02,44383,47337,249,1377,10942,19473,15296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2399,43893,43893,47,765344300,9.78E+12,Terry Goodkind,2003,"Naked Empire (Sword of Truth, #8)",en-GB,3.82,39682,42066,1519,3639,9953,12891,14064,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2400,92147,92147,67,60765240,9.78E+12,James Rollins,2005,Map of Bones,eng,4.06,42828,45531,759,1907,8591,17054,17220,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2401,22571540,22571540,68,525953507,9.78E+12,Harlan Coben,2015,The Stranger,eng,3.85,32333,43269,659,2378,10895,18136,11201,https://images.gr-assets.com/books/1408564426m/22571540.jpg,https://images.gr-assets.com/books/1408564426s/22571540.jpg
2402,1537534,1537534,50,60887397,9.78E+12,Sara Shepard,2008,Unbelievable,en-US,4.06,46722,50026,594,2354,10544,16409,20125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2403,45195,45195,194,014144116X,9.78E+12,"E.M. Forster, Oliver Stallybrass, Pankaj Mishra",1924,A Passage to India,eng,3.66,46675,52900,1581,4821,15168,19530,11800,https://images.gr-assets.com/books/1421883612m/45195.jpg,https://images.gr-assets.com/books/1421883612s/45195.jpg
2404,19549841,19549841,56,,,Rachel Hartman,2012,Seraphina,eng,3.98,33510,59999,1627,3021,11407,22754,21190,https://images.gr-assets.com/books/1387577872m/19549841.jpg,https://images.gr-assets.com/books/1387577872s/19549841.jpg
2405,26046,26046,66,515141658,9.78E+12,Nora Roberts,2006,Morrigan's Cross,eng,4.14,43455,45161,817,1946,8062,13690,20646,https://images.gr-assets.com/books/1457728199m/26046.jpg,https://images.gr-assets.com/books/1457728199s/26046.jpg
2406,49824,49824,125,553381644,9.78E+12,Jean M. Auel,1985,The Mammoth Hunters,en-US,3.88,44834,51363,646,3246,13554,18120,15797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2407,2903736,2903736,18,441016383,9.78E+12,Jim Butcher,2008,Princeps' Fury,en-US,4.35,42827,46826,176,637,5199,17307,23507,https://images.gr-assets.com/books/1315082776m/2903736.jpg,https://images.gr-assets.com/books/1315082776s/2903736.jpg
2408,73968,73968,114,380017601,9.78E+12,Erich Segal,1970,Love Story,,3.6,41177,44679,1796,5239,12807,13839,10998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2409,858513,858513,25,688147321,9.78E+12,Kevin Henkes,1991,Chrysanthemum,en-US,4.31,43520,43898,499,1344,6227,11635,24193,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2410,11808950,11808950,12,62085611,9.78E+12,Wendy Higgins,2012,Sweet Evil,eng,4.13,58879,61003,1915,2907,9290,18336,28555,https://images.gr-assets.com/books/1337613719m/11808950.jpg,https://images.gr-assets.com/books/1337613719s/11808950.jpg
2411,21484,21484,61,316952664,9.78E+12,Herman Wouk,1971,The Winds of War,en-US,4.36,41940,43439,240,738,5055,14396,23010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2412,12341557,12341557,76,,,"Stephen King, Jae Lee",2012,The Wind Through the Keyhole,eng,4.14,35888,46620,315,1269,7928,18952,18156,https://images.gr-assets.com/books/1328001524m/12341557.jpg,https://images.gr-assets.com/books/1328001524s/12341557.jpg
2413,68527,68527,86,60887184,9.78E+12,Bernard Cornwell,2004,The Last Kingdom,en-US,4.23,38890,46911,310,974,6480,18897,20250,https://images.gr-assets.com/books/1407107780m/68527.jpg,https://images.gr-assets.com/books/1407107780s/68527.jpg
2414,81948,81948,31,887307280,9.78E+12,Michael E. Gerber,1985,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,,3.98,37671,39123,1442,2196,7417,12745,15323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2415,281235,281235,45,1416928170,9.78E+12,"James Howe, Deborah Howe, Alan Daniel",1979,Bunnicula: A Rabbit-Tale of Mystery,eng,3.83,50699,52667,1673,3711,13598,16396,17289,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2416,66678,66678,47,786939834,9.78E+12,R.A. Salvatore,1990,Exile ,eng,4.24,37728,41383,177,1035,6489,14649,19033,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2417,11947829,11947829,55,1250006333,9.78E+12,Amanda Hocking,2012,Ascend,en-US,4.08,26350,53836,918,2675,10081,17542,22620,https://images.gr-assets.com/books/1397955256m/11947829.jpg,https://images.gr-assets.com/books/1397955256s/11947829.jpg
2418,10822858,10822858,111,525952489,9.78E+12,"Jussi Adler-Olsen, Lisa Hartford",2007,Kvinden i buret,eng,3.98,36825,46392,762,1777,9089,20939,13825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2419,23876,23876,6,517405091,9.78E+12,Gabriel García Márquez,1994,Del amor y otros demonios,eng,3.98,29639,40858,380,1753,9228,16583,12914,https://images.gr-assets.com/books/1324357590m/23876.jpg,https://images.gr-assets.com/books/1324357590s/23876.jpg
2420,3992598,3992598,29,142312166X,9.78E+12,Rick Riordan,2009,,eng,4.04,55442,59504,509,2927,13955,18524,23589,https://images.gr-assets.com/books/1293421593m/3992598.jpg,https://images.gr-assets.com/books/1293421593s/3992598.jpg
2421,1297985,1297985,68,676979785,9.78E+12,Oliver Sacks,2007,Musicophilia: Tales of Music and the Brain,eng,3.88,38152,41030,1447,2585,9250,13740,14008,https://images.gr-assets.com/books/1320494159m/1297985.jpg,https://images.gr-assets.com/books/1320494159s/1297985.jpg
2422,25526965,25526965,55,1501129740,9.78E+12,Stephen King,2016,End of Watch,eng,4.09,33780,45355,331,1462,8173,19057,16332,https://images.gr-assets.com/books/1468705472m/25526965.jpg,https://images.gr-assets.com/books/1468705472s/25526965.jpg
2423,3684856,3684856,45,60590319,9.78E+12,Christopher Moore,2009,Fool,en-US,3.96,41502,43889,963,2575,9218,15528,15605,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2424,69136,69136,57,743298853,9.78E+12,John Connolly,2006,The Book of Lost Things,eng,3.98,43086,50517,780,2742,10409,19156,17430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2425,49195,49195,50,140003003X,9.78E+12,Bill Clinton,2004,My Life,eng,3.72,35852,37311,1455,2819,10284,12894,9859,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2426,59952,59952,33,1569714029,9.78E+12,"Frank Miller, Lynn Varley",1998,300,en-US,3.93,38323,38782,888,2312,8897,13227,13458,https://images.gr-assets.com/books/1438711575m/59952.jpg,https://images.gr-assets.com/books/1438711575s/59952.jpg
2427,6697305,6697305,28,545060494,9.78E+12,Linda Sue Park,2010,Storm Warning,eng,3.98,39115,40422,1473,2267,8525,11445,16712,https://images.gr-assets.com/books/1357211087m/6697305.jpg,https://images.gr-assets.com/books/1357211087s/6697305.jpg
2428,6950688,6950688,41,1423128206,9.78E+12,Ally Carter,2010,Only the Good Spy Young,en-US,4.29,51772,54139,551,1448,7546,17067,27527,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2429,455941,455941,77,440241006,9.78E+12,Lee Child,2003,The Persuader,eng,4.09,37434,46967,214,1069,8920,20844,15920,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2430,58077,58077,42,425212890,9.78E+12,Charlaine Harris,2005,,eng,3.85,52215,55171,1046,3440,14607,19717,16361,https://images.gr-assets.com/books/1328694483m/58077.jpg,https://images.gr-assets.com/books/1328694483s/58077.jpg
2431,1991039,1991039,139,8203180728,9.79E+12,"Jo Nesbø, Don Bartlett",1997,Flaggermusmannen,nor,3.56,22230,48143,1478,4686,16180,16807,8992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2432,407234,407234,59,515143804,9.78E+12,Nora Roberts,2007,"Blood Brothers (Sign of Seven, #1)",eng,4.15,42696,44116,609,1731,7801,14058,19917,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2433,10912,10912,54,425185508,9.78E+12,Jodi Picoult,1995,Picture Perfect,en-GB,3.52,41631,44719,1226,4901,15975,14519,8098,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2434,294963,294963,28,1591162203,9.78E+12,"Nobuhiro Watsuki, Kenichiro Yagi",1994,るろうに剣心 1,eng,4.33,36765,36994,558,1125,4828,9531,20952,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2435,9888775,9888775,15,1402262272,9.78E+12,Miranda Kenneally,2011,Catching Jordan,eng,3.85,50383,51787,1832,3906,12187,15880,17982,https://images.gr-assets.com/books/1327875803m/9888775.jpg,https://images.gr-assets.com/books/1327875803s/9888775.jpg
2436,18600,18600,62,60730552,9.78E+12,Joe Simpson,1988,Touching the Void: The True Story of One Man's Miraculous Survival,eng,4.2,36048,37885,405,927,5750,14490,16313,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
